experiment_type,experiment_id,timestamp,scheduler,prediction_mode,batch_size,interval,num_requests,num_frames,mean_excess_latency_s,mean_percent_excess,total_energy_j,requests_per_joule,frames_per_joule,max_temperature_c,mean_temperature_c,min_temperature_c,max_gpu_freq_mhz,avg_gpu_freq_mhz,min_gpu_freq_mhz,num_time_out,percent_time_out,percent_requests_within_constraint,percent_frames_within_constraint,percent_completed_frames_within_constraint,mean_excess_latency_adj_s,mean_percent_excess_adj,percent_requests_within_adj,percent_frames_within_adj,percent_completed_frames_within_adj
loud_prof,5,2025-02-08 06:04:28,Our Scheduler,prof,,,1368,3551,62.92699386555547,1022.2082893608784,5244.8594,0.6770438879638985,0.6770438879638985,49.0,46.36153395784543,43.5,1377,1226.3975409836066,114,1673,47.113489157983665,7.462686567164178,7.462686567164178,14.110756123535676,61.57942250165951,1001.5933136162936,9.011546043368066,9.011546043368066,17.03940362087327
loud_pred,5,2025-02-08 05:50:28,Our Scheduler,pred,,,1368,3551,57.46776722014487,792.2539988330682,3257.6432,1.0900518509823298,1.0900518509823298,46.5,44.6773178807947,43.5,1032,534.2443708609271,114,1886,53.111799493100534,9.321317938608843,9.321317938608843,19.87987987987988,56.31764294985179,775.2738230802313,12.052942833004787,12.052942833004787,25.705705705705707
fixed_batch_8,6,2025-02-08 07:03:54,Fixed Batch Scheduler,,8.0,,100,3373,38.47018433375138,242.685148723508,3499.9396,0.9637309169563955,0.9637309169563955,51.5,46.2308647083161,38.0,1377,870.5378568473315,114,888,26.32671212570412,32.81944856211088,32.81944856211088,44.54728370221328,37.971713508801685,239.5375134190687,32.81944856211088,32.81944856211088,44.54728370221328
fixed_batch_16,6,2025-02-08 07:15:19,Fixed Batch Scheduler,,16.0,,100,3373,27.145337043787553,172.5651357222996,3206.1452000000004,1.05204218448996,1.05204218448996,45.0,41.55442459493145,38.5,1377,779.2883257166598,114,1040,30.83308627334717,34.15357248739994,34.15357248739994,49.3784826403772,26.347673756137105,167.48730303769997,35.63593240438779,35.63593240438779,51.52164594942135
fixed_batch_32,6,2025-02-08 07:26:43,Fixed Batch Scheduler,,32.0,,100,3373,17.283780762298885,108.60620500849053,3164.2297999999996,1.0659782042378845,1.0659782042378845,46.5,43.625623960066555,41.0,1377,745.7450083194675,114,1088,32.256151793655505,21.434924399644235,21.434924399644235,31.64113785557987,15.369740786834152,96.3941200155638,28.194485621108807,28.194485621108807,41.61925601750547
interval_0.2,6,2025-02-08 06:30:55,Interval Scheduler,,,0.2,100,3373,32.31905747732281,203.81060412618248,3788.7072000000003,0.8902772956432209,0.8902772956432209,50.0,47.384139784946235,44.0,1377,1371.3263440860214,114,0,0.0,38.126297064927364,38.126297064927364,38.126297064927364,32.0778182244322,202.26676143223315,38.126297064927364,38.126297064927364,38.126297064927364
interval_0.5,6,2025-02-08 06:40:04,Interval Scheduler,,,0.5,100,3373,127.26755068356096,810.9321795802628,4166.395,0.8095727841455262,0.8095727841455262,50.5,48.30615384615385,46.5,1377,1358.1946153846154,114,2268,67.23984583456864,1.4823599169878445,1.4823599169878445,4.524886877828054,126.98736968808583,809.1034799155643,1.4823599169878445,1.4823599169878445,4.524886877828054
interval_1,6,2025-02-08 06:52:00,Interval Scheduler,,,1.0,100,3373,136.31033411826797,842.347696977123,3844.1374000000005,0.8774400207443156,0.8774400207443156,50.0,48.037663335895466,47.0,1377,1341.1333589546502,114,2849,84.4648680699674,0.0,0.0,0.0,135.9943035839168,840.2830959654519,0.0,0.0,0.0
transparent,6,2025-02-08 06:19:31,No Scheduler,,,,100,3373,105.57411765253313,662.8347310789075,3780.119,0.8922999514036463,0.8922999514036463,51.0,47.03672199170124,44.0,1377,849.2360995850622,114,538,15.95019270678921,29.261784761340053,29.261784761340053,34.81481481481482,105.3270419738238,661.2809307218462,30.032611918173735,30.032611918173735,35.73192239858906
loud_prof,6,2025-02-08 07:49:38,Our Scheduler,prof,,,100,3373,35.632447751187485,220.4375972080069,2793.5865999999996,1.2074084261429376,1.2074084261429376,45.5,44.11769686706181,42.5,1032,508.24513124470786,114,1020,30.24014230655203,9.338867477023422,9.338867477023422,13.387165320866979,32.144294248354775,198.22921440068896,26.949303290839016,26.949303290839016,38.631534211644706
loud_pred,6,2025-02-08 07:38:08,Our Scheduler,pred,,,100,3373,34.69672847184268,217.7761930742221,2783.937,1.211593509479561,1.211593509479561,45.5,43.90743073047859,42.5,1032,508.4521410579345,114,1173,34.776163652534834,10.672991402312482,10.672991402312482,16.363636363636363,31.33689358100024,196.43300090184837,26.32671212570412,26.32671212570412,40.36363636363636
