Concurrency, Mean Power (W), Avg Latency (s), Throughput (Inference/sec), Energy (J)
77,6.150060000000001,7.769686,9.44877,47.784035081160006
78,6.20317,7.884747,9.99388,48.91042604799
79,6.1604600000000005,7.943181999999999,9.54029,48.93365498372
80,6.16342,8.048528,9.63042,49.60645844576
81,6.14987,8.158595,9.64723,50.17429863265
82,6.1606000000000005,8.218703,9.9503,50.6321417018
83,6.17984,8.318382999999999,9.95061,51.40627599872
84,6.15554,8.418856,9.72152,51.82260486224
85,6.150939999999999,8.539245,9.43006,52.52438364029999
86,6.13935,8.71181,9.87023,53.4848507235
87,6.15925,8.762115,9.86934,53.968056813749996
88,6.16488,8.889704,9.59527,54.80395839552
89,6.161930000000001,8.972287,9.60421,55.28660443391001
90,6.167470000000001,9.065807999999999,10.079,55.91309886576
91,6.172,9.125102,10.2115,56.320129544
92,6.19919,9.185215,9.95425,56.94089297585
93,6.2212700000000005,9.277581999999999,9.91415,57.71834256914
94,6.19625,9.384544,9.9947,58.14898076
95,6.17891,9.47006,10.0746,58.514648434600005
96,6.1439200000000005,9.577119999999999,10.222,58.841059110399996
97,6.209390000000001,9.600245,9.95646,59.61166530055
98,6.1578,9.841916,10.1145,60.604550344799996
99,6.149520000000001,9.891116,9.57867,60.82561566432001
100,6.13187,10.091429999999999,9.80918,61.8793368741
101,6.15145,10.176516999999999,9.80167,62.60033549964999
102,6.18543,10.231285999999999,9.84117,63.284903362979996
103,6.17762,10.206294,9.91712,63.05060594028
104,6.13174,10.321242,9.99401,63.287172421079994
105,6.17034,10.519756,9.88798,64.91047123704
106,6.171220000000001,10.436573,9.83433,64.40638802906
107,6.1398,10.729102,9.74551,65.8745404596
108,6.12962,10.829870999999999,9.99501,66.38299387901999
109,6.16854,10.908902,9.59472,67.29199834308
110,6.13287,11.01681,9.63492,67.5646635447
111,6.1547,11.113449,10.1374,68.3999445603
112,6.16976,11.118559,9.6867,68.59884057584
113,6.148569999999999,11.29938,10.036,69.47502888659999
114,6.17136,11.194994,9.9204,69.08833817184
115,6.18429,11.364082,9.99462,70.27877867178
116,6.15817,11.49685,10.0669,70.7995567645
117,6.159689999999999,11.477736,9.99452,70.69929566184
118,6.15067,11.666461,9.78759,71.75655167887
119,6.16964,11.920892,10.0298,73.54761211888001
120,6.1415299999999995,11.961948999999999,9.78074,73.46466864197
121,6.21581,11.929328,9.67364,74.15043627568001
122,6.15533,11.934956,9.88349,73.46359271548
123,6.13766,12.345303,10.3814,75.77127241098
124,6.1472,12.192096,9.82806,74.9472525312
125,6.15896,12.273315,9.86133,75.59085615240001
126,6.15022,12.69881,9.79487,78.1004752382
127,6.16754,12.595892,9.64417,77.68566774567999
128,6.138800000000001,12.477938,10.0662,76.59956579440001
