Concurrency, Mean Power (W), Avg Latency (s), Throughput (Inference/sec), Energy (J)
39,7.57917,2.388054,16.1876,18.09946723518
40,7.63351,2.403704,16.6542,18.34869852104
41,7.74454,2.307674,17.2813,17.87187359996
42,7.699380000000001,2.4368469999999998,16.0913,18.76221105486
43,7.6124600000000004,2.48615,16.1234,18.925717429
44,7.69283,2.625015,17.4462,20.19379414245
45,7.69211,2.6378909999999998,17.7547,20.290947740009997
46,7.66829,2.68343,17.6782,20.577319434699998
47,7.75216,2.681527,16.8725,20.78762634832
48,7.8448,2.6551009999999997,16.7127,20.828736324799998
49,7.777229999999999,2.689348,16.7568,20.91567794604
50,7.80231,2.8051109999999997,16.6469,21.88634560641
51,7.80886,2.839269,17.8693,22.17145412334
52,7.76465,3.0352639999999997,17.8707,23.567762617599996
53,7.750050000000001,2.9582089999999996,17.6482,22.926267660449998
54,7.606770000000001,3.123089,17.9801,23.75661971253
55,7.66776,3.127199,18.3152,23.978611404240002
56,7.74666,3.104955,18.6462,24.0530307003
57,7.71937,3.332655,16.8022,25.725997027349997
58,7.85762,3.217924,19.311,25.285223980879998
59,7.68904,3.2494799999999997,19.6449,24.985381699199998
60,7.74971,3.429191,17.0825,26.57523578461
61,7.76475,3.32748,17.3415,25.83705033
62,7.74303,3.460928,17.5801,26.79806933184
63,7.7843100000000005,3.501092,17.7793,27.25358546652
64,7.76971,3.5164899999999997,17.4012,27.322107517899997
65,7.722390000000001,3.442783,16.9818,26.586513011370002
66,7.84555,3.4445959999999998,17.288,27.0247501478
67,7.73548,3.72558,17.1658,28.819149578399998
68,7.8373,3.76014,16.9846,29.469345221999998
69,7.8461099999999995,3.5550479999999998,17.4205,27.893297663279995
70,7.828100000000001,3.622642,16.9798,28.3584038402
71,7.83565,3.78253,17.2345,29.638581194500002
72,7.77679,3.885563,17.3186,30.21720748277
73,7.8156099999999995,3.918061,17.5696,30.622036732209995
74,7.80537,3.9620089999999997,17.6514,30.924946188329997
75,7.72767,4.0325999999999995,19.2341,31.162602041999996
76,7.824560000000001,4.0664109999999996,18.2326,31.81787685416
77,7.78524,4.132981,18.1478,32.17624900044
78,7.80496,4.198518,17.9833,32.76926504928
79,7.774100000000001,4.238084,18.1518,32.9472888244
80,7.81871,4.267062999999999,18.6509,33.36292814873
81,7.870430000000001,4.324297,17.7341,34.03407683771
82,7.83633,4.373072,17.9008,34.26883530576
83,7.7982,4.421723,18.8993,34.4814802986
84,7.82128,4.488403,18.3147,35.10505661584
85,7.740220000000001,4.584098,17.9868,35.481927021560004
86,7.77132,4.6781109999999995,17.1871,36.355097576519995
87,7.77611,4.726137,17.3875,36.75096118707
88,7.816890000000001,4.72321,18.4471,36.920813016900006
89,7.80196,4.774236,17.27,37.248398302560005
90,7.78144,4.829033,17.5566,37.57683054752
91,7.73565,4.798668,18.9069,37.1208161142
92,7.79686,4.9531019999999994,17.7013,38.61864285971999
93,7.7355,5.020423999999999,19.2132,38.835489851999995
94,7.8036200000000004,5.017164,19.3686,39.15204133368
95,7.80621,5.1073189999999995,18.1294,39.86880465098999
96,7.81717,5.216099,19.185,40.775132619829996
97,7.801010000000001,5.20969,18.0617,40.64084378690001
98,7.80282,5.228257999999999,18.0594,40.795156087559995
99,7.79836,5.292134,18.198,41.26996610024
100,7.84373,5.275535,18.2154,41.379872145549996
101,7.80243,5.324681,18.368,41.54545077483
102,7.8419,5.34772,18.5213,41.936285468
103,8.00053,5.434099,18.3673,43.47567207247
104,7.85235,5.470095,18.7517,42.95310047325
105,7.80133,5.559819999999999,18.5215,43.37399056059999
106,7.93304,5.5428679999999995,19.1358,43.971793558719995
107,7.8150699999999995,5.60279,19.0596,43.786196045299995
108,7.80482,5.734427,18.7147,44.756170538140005
109,7.83462,5.903436,19.2688,46.251177754320004
110,7.75933,5.946444,19.3412,46.14042132252
111,7.79804,5.969086,19.0515,46.54717139144
112,7.83069,6.001518,17.3865,46.996026987419995
113,7.86333,5.9973529999999995,19.32,47.159165765489995
114,7.80587,6.085381,17.9137,47.50169298647
115,7.85396,6.1502799999999995,17.9137,48.3040531088
116,7.76785,6.227918,18.1995,48.3775328363
117,7.802350000000001,6.226978,18.4504,48.5850617983
118,7.86528,6.136462,17.9859,48.26499183936
119,7.82026,6.172325,18.185,48.2691863045
120,7.81745,6.222776,18.4474,48.6462402412
121,7.8201600000000004,6.545618999999999,18.6125,51.18778787904
122,7.8067,6.54428,17.584,51.089230676
123,7.80595,6.602417,17.7118,51.538136981150004
124,7.82925,6.608184,17.0661,51.737124582
125,7.856470000000001,6.750414999999999,19.117,53.03443293505
126,7.84716,6.759433,18.7852,53.04235226028
127,7.8290500000000005,6.813301999999999,18.1805,53.3416820231
128,7.8396099999999995,6.849379,18.4355,53.696460102189995
