Concurrency, Mean Power (W), Avg Latency (s), Throughput (Inference/sec), Energy (J)
63,13.22883,1.3680219999999998,35.095,18.097330474259998
64,13.527040000000001,1.483806,35.7852,20.071503114240002
65,13.694540000000002,1.490211,43.2767,20.40775414794
66,13.425,1.458478,37.5594,19.58006715
67,13.540000000000001,1.5343229999999999,44.7573,20.77473342
68,13.21865,1.5255649999999998,35.1184,20.165909787249998
69,13.66235,1.505583,35.9429,20.56980190005
70,13.30566,1.513031,36.7772,20.13187605546
71,13.28715,1.685347,35.4511,22.39345839105
72,13.489370000000001,1.683065,35.9535,22.703486519050003
73,13.273,1.72922,36.4535,22.95193706
74,13.25895,1.7430599999999998,36.9513,23.111145386999997
75,13.392850000000001,1.6913129999999998,37.4503,22.651501312049998
76,13.38617,1.70977,37.9514,22.8872718809
77,13.442440000000001,1.7640069999999999,38.4452,23.71255825708
78,13.584290000000001,1.7065649999999999,38.954,23.18247386385
79,13.574790000000002,1.7954629999999998,39.4462,24.37303317777
80,13.59984,1.8082239999999998,39.9451,24.591557084159998
81,13.657459999999999,1.813577,40.4418,24.768855334419996
82,13.62691,1.848091,40.9487,25.18376972881
83,13.531799999999999,1.933258,41.4476,26.160460604399997
84,13.590100000000001,1.890537,42.4275,25.692586883700002
85,13.588930000000001,1.894833,42.4206,25.74875299869
86,13.561110000000001,1.919397,40.1045,26.029153850670003
87,13.620600000000001,1.9594429999999998,43.4418,26.688789325800002
88,13.50714,1.950416,43.936,26.344541970239998
89,13.57475,1.9747569999999999,40.2866,26.806832585749998
90,13.391440000000001,1.971117,44.9292,26.396095038480002
91,13.6089,2.0370369999999998,45.4373,27.7218328293
92,13.40363,2.036072,44.0908,27.290755741359998
93,13.412889999999999,2.079129,40.2737,27.88712857281
94,13.30633,2.086493,47.1009,27.76356440069
95,13.61365,2.106677,40.1169,28.67956334105
96,13.5373,2.146843,39.7774,29.0624577439
97,13.4384,2.166638,39.7808,29.116148099199997
98,13.448459999999999,2.183989,40.281,29.371288706939996
99,13.348049999999999,2.233625,40.7431,29.814538181249997
100,13.35425,2.254826,41.1189,30.1115101105
101,13.32582,2.276358,41.454,30.334336963560002
102,13.567639999999999,2.266762,41.9473,30.754610781679997
103,13.30163,2.270348,41.5895,30.199329067239997
104,13.62664,2.327541,42.2826,31.71656329224
105,13.664959999999999,2.337137,42.592,31.936883619519996
106,13.54238,2.396661,42.4415,32.45649399318
107,13.5356,2.396308,43.6072,32.4354665648
108,13.73471,2.3930469999999997,43.6005,32.867806561369996
109,13.68666,2.430977,43.2764,33.27195566682
110,13.71782,2.4527099999999997,43.9376,33.64583429219999
111,13.49371,2.488779,43.6048,33.58286208009
112,13.636379999999999,2.512514,43.2758,34.261595659319994
113,13.58895,2.537374,44.4396,34.4802484173
114,13.599450000000001,2.5608109999999997,44.7682,34.825621153949996
115,13.548129999999999,2.544975,44.1019,34.47965214675
116,13.5775,2.548319,45.7695,34.5998012225
117,13.60993,2.621134,43.4412,35.67345026062
118,13.66477,2.610928,45.2746,35.67773060656
119,13.6464,2.651877,45.7692,36.1885742928
120,13.62716,2.709504,46.7712,36.92284452864
121,13.491620000000001,2.646209,46.6058,35.70164626858
122,13.642149999999999,2.650354,46.1021,36.1565268211
123,13.584629999999999,2.751676,47.4413,37.380500339879994
124,13.68092,2.737542,47.1036,37.45209309864
125,13.68214,2.716234,46.9325,37.16389386076
126,13.5019,2.7573689999999997,46.4382,37.2297205011
127,13.5894,2.813431,45.3764,38.2328392314
128,13.60713,2.877569,46.6024,39.15545546697
