Concurrency, Mean Power (W), Avg Latency (s), Throughput (Inference/sec), Energy (J)
78,15.5049,1.3982459999999999,52.3151,21.679664405399997
79,15.4408,1.373818,53.118,21.2128489744
80,15.43623,1.396798,53.2451,21.56129519154
81,15.33038,1.413579,69.4911,21.67070323002
82,15.469809999999999,1.4070369999999999,55.3126,21.766595052969997
83,15.281649999999999,1.466233,49.9223,22.406459524449996
84,15.363,1.4562169999999999,54.5155,22.371861771
85,15.37993,1.5045769999999998,55.9089,23.14028893961
86,15.44325,1.5181909999999998,58.5064,23.44580316075
87,15.352920000000001,1.529294,59.8808,23.47912843848
88,15.66118,1.540988,58.9093,24.13369044584
89,15.4119,1.573901,61.6242,24.256804821899998
90,15.50282,1.656798,49.5723,25.685041170359998
91,15.47782,1.722357,49.9174,26.658331621739997
92,15.75529,1.7387439999999998,50.4193,27.39441595576
93,15.46002,1.7375779999999998,52.0931,26.86299063156
94,15.472370000000002,1.817407,51.3909,28.119593544590003
95,15.51915,1.802136,54.2893,27.9676189044
96,15.266110000000001,1.861094,58.6288,28.411665724340004
97,15.52388,1.856464,58.8846,28.81952436032
98,15.45255,1.9177229999999998,55.9066,29.633710543649997
99,15.37275,1.9414799999999999,56.7114,29.84588667
100,15.64156,1.9245409999999998,57.084,30.102823523959998
101,15.32094,1.970117,57.5041,30.18404434998
102,15.559930000000001,1.959225,57.9011,30.485403854250002
103,15.49372,2.011913,55.5101,31.172016686359996
104,15.319049999999999,2.029556,58.7042,31.090869841799996
105,15.42242,2.027313,61.1225,31.26607255746
106,15.38923,2.03818,59.4892,31.3660208014
107,15.514520000000001,2.058932,59.8955,31.94334169264
108,15.448879999999999,2.064111,60.3011,31.88820314568
109,15.400879999999999,2.085534,60.9003,32.119058869919996
110,15.53717,2.100059,61.102,32.62897369303
111,15.56394,2.1224369999999997,61.4984,33.03348212178
112,15.55066,2.153891,61.9003,33.49442661806
113,15.42615,2.16969,62.878,33.4699633935
114,15.50706,2.178563,63.1234,33.78310715478
115,15.33881,2.224294,63.3765,34.11802305014
116,15.42341,2.215846,60.5015,34.17590135486
117,15.36541,2.237656,63.8848,34.38250187896
