Concurrency, Mean Power (W), Avg Latency (s), Throughput (Inference/sec), Energy (J)
40,20.827930000000002,0.494338,79.1333,10.29603726034
41,20.686,0.514289,72.178,10.638582254
42,20.647000000000002,0.54038,66.8211,11.15722586
43,20.8658,0.5664089999999999,67.8503,11.8185769122
44,20.904139999999998,0.5862069999999999,67.5101,12.254153196979997
45,20.866,0.5924229999999999,70.4979,12.361498317999999
46,20.90207,0.598341,72.1646,12.506565465869999
47,20.86055,0.5851149999999999,72.8324,12.205820713249999
48,21.15887,0.640918,73.1481,13.56110064266
49,20.70892,0.6325689999999999,77.1265,13.099820815479998
50,20.9715,0.656682,68.4969,13.771606562999999
51,20.97341,0.649326,69.4877,13.618580421659999
52,20.807000000000002,0.6703239999999999,71.1493,13.947431468
53,20.956220000000002,0.682537,81.77,14.30339553014
54,20.802380000000003,0.735842,76.1314,15.307264903960002
55,20.96205,0.731024,76.4601,15.3237616392
56,20.9863,0.719227,77.1521,15.0939135901
57,21.06221,0.715004,61.1748,15.05956439884
58,21.06218,0.7379239999999999,61.1837,15.54228811432
59,20.80836,0.7634369999999999,62.4919,15.885871933319999
60,20.8843,0.7470009999999999,62.4955,15.600592984299999
61,20.962200000000003,0.75196,62.8137,15.762735912000002
62,21.1277,0.790437,63.5115,16.7001158049
63,21.02968,0.811751,65.4843,17.07086376968
64,21.08566,0.811249,66.1709,17.10572058934
65,21.0638,0.80111,68.1609,16.874420818
66,21.24087,0.813251,67.8263,17.27415876837
67,21.134,0.812858,68.1591,17.178940972
68,21.354,0.8416899999999999,68.7289,17.973448259999998
69,20.934630000000002,0.851119,75.3272,17.817861350970002
70,21.025660000000002,0.835974,74.6868,17.57690509284
71,21.054000000000002,0.8672139999999999,76.1377,18.258323556
72,21.11223,0.8826959999999999,73.383,18.63568097208
73,21.12869,0.8841509999999999,74.3961,18.680952392189997
74,21.068830000000002,0.915418,74.7931,19.28678622094
75,20.65616,0.943531,77.1365,19.48972730096
76,21.106270000000002,0.908148,77.7843,19.16761688796
77,21.146330000000003,0.925041,72.4839,19.56122224953
78,20.771720000000002,0.971746,80.1237,20.18483582312
79,21.06175,0.961337,80.4565,20.24743955975
80,21.08153,0.9892679999999999,81.7894,20.855283020039998
81,20.803900000000002,0.96693,82.4493,20.115915027
82,20.98263,0.975239,72.4441,20.46307909857
83,21.16036,0.9883649999999999,73.8047,20.914159211399998
84,21.26669,0.9808129999999999,74.1545,20.85864601897
85,21.0422,1.0239939999999998,75.1417,21.5470865468
86,21.2757,1.008475,74.4823,21.456011557500002
87,21.3128,1.022444,75.1421,21.791144483199997
88,21.11182,1.068925,79.8097,22.5669521935
89,20.8766,1.0606689999999999,80.4237,22.143162445399998
90,21.099220000000003,1.063204,75.8,22.432775100880004
91,21.29393,1.0806179999999999,93.7534,23.010604048739996
92,21.2796,1.11641,77.0507,23.756758235999996
93,21.17421,1.1112769999999998,78.8474,23.530412566169996
94,21.31466,1.095556,82.2254,23.35140365096
95,21.13653,1.102048,93.7406,23.29347061344
96,21.186,1.125265,80.775,23.839864289999998
97,21.235500000000002,1.131638,78.8535,24.030898749000002
98,20.9555,1.172605,81.1208,24.5725240775
99,21.28731,1.166524,82.4424,24.83215801044
100,21.1857,1.1931829999999999,80.7884,25.2784170831
101,21.32158,1.190328,83.4629,25.379673678240003
102,21.427410000000002,1.2156369999999999,82.11,26.047952410169998
103,21.11609,1.254986,83.436,26.50039732474
104,21.241470000000003,1.2531539999999999,84.136,26.61883309638
105,21.413,1.253584,83.4556,26.842994192000003
106,21.25253,1.2581229999999999,85.7712,26.738296801189996
107,21.4225,1.256371,84.7756,26.914607747499996
108,21.54936,1.289606,86.0999,27.79018395216
109,21.536,1.291904,85.7848,27.822444544
110,21.402060000000002,1.307736,87.0972,27.988244336160005
111,21.46741,1.31744,87.0883,28.2820246304
112,21.243560000000002,1.361951,87.4199,28.932687785560002
113,21.4215,1.357108,87.7674,29.071289022000002
114,21.26218,1.366681,90.0966,29.058617424580003
115,21.34027,1.386671,89.0847,29.59193354117
116,21.43483,1.374387,88.42,29.459751699210003
117,21.31968,1.413592,90.7612,30.13732909056
118,21.36975,1.4153289999999998,92.4039,30.245226897749998
119,21.428160000000002,1.417991,90.7696,30.384938026560004
120,21.26133,1.4666979999999998,93.0831,31.18395018834
121,21.47039,1.39497,92.4132,29.9505499383
122,21.449150000000003,1.4303439999999998,91.7529,30.679663007600002
123,21.48671,1.438947,92.4217,30.918236894369997
124,21.53321,1.4418339999999998,94.0812,31.04731430714
125,21.380209999999998,1.483974,94.4223,31.727675754539995
126,21.36366,1.492653,67.1381,31.88853118998
127,21.354,1.544406,63.5038,32.979245723999995
128,21.363770000000002,1.535016,63.8337,32.79372877032
