Throughput,Energy,Latency,Batch Size,Frequency,Directory,GPU Max Frequency (MHz),GPU Min Frequency (MHz),GPU Architecture,GPU Number of Cores,Memory Speed (GB/s),DRAM,Shared Memory,Memory Size (GB),Tensor Cores
19.185,40.77513261983,5.216099,96,216750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
18.0617,40.64084378690001,5.20969,97,216750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
18.0594,40.79515608756,5.228257999999999,98,216750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
18.198,41.26996610024,5.292134,99,216750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
18.2154,41.37987214555,5.275535,100,216750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
18.368,41.54545077483,5.324681,101,216750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
18.5213,41.936285468,5.34772,102,216750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
18.3673,43.47567207247,5.434099,103,216750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
18.7517,42.95310047325,5.470095,104,216750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
18.5215,43.37399056059999,5.559819999999999,105,216750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
19.1358,43.97179355872,5.542868,106,216750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
19.0596,43.7861960453,5.60279,107,216750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
18.7147,44.756170538140005,5.734427,108,216750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
19.2688,46.25117775432,5.903436,109,216750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
19.3412,46.14042132252,5.946444,110,216750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
19.0515,46.54717139144,5.969086,111,216750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
17.3865,46.99602698742,6.001518,112,216750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
19.32,47.15916576549,5.997353,113,216750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
17.9137,47.50169298647,6.085381,114,216750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
17.9137,48.3040531088,6.15028,115,216750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
18.1995,48.3775328363,6.227918,116,216750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
18.4504,48.5850617983,6.226978,117,216750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
17.9859,48.26499183936,6.136462,118,216750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
18.185,48.2691863045,6.172325,119,216750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
18.4474,48.6462402412,6.222776,120,216750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
18.6125,51.18778787904,6.545618999999999,121,216750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
17.584,51.089230676,6.54428,122,216750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
17.7118,51.53813698115,6.602417,123,216750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
17.0661,51.737124582,6.608184,124,216750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
19.117,53.03443293505,6.750414999999999,125,216750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
18.7852,53.04235226028,6.759433,126,216750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
18.1805,53.3416820231,6.813301999999999,127,216750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
18.4355,53.69646010219,6.849379,128,216750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
3.64178,1.50687531162,0.267158,1,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
3.73696,3.0407133870000003,0.524525,2,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
4.66486,4.06889792375,0.635393,3,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
5.13112,5.080347283279999,0.7725259999999999,4,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
5.60484,5.96267432379,0.892791,5,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
5.92333,6.6143693967,1.010622,6,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
6.03571,7.85039403555,1.137763,7,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
6.49679,8.4699319985,1.207675,8,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
6.63672,7.53375240684,1.301373,9,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
7.04196,10.87040391892,1.4146729999999998,10,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
7.07773,10.98843649431,1.509013,11,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
7.26892,9.40206662073,1.621401,12,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
7.42474,12.57824235717,1.705203,13,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
7.38795,14.69320572824,1.865432,14,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
7.62712,11.1980810415,1.87527,15,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
7.54117,16.16618635331,2.012299,16,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
7.63204,12.30111101005,2.074145,17,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
7.94844,12.9274825704,2.192734,18,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
8.13836,17.80225819722,2.313054,19,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
8.56696,17.769156130889996,2.301111,20,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
8.58648,19.04684774454,2.442699,21,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
8.4306,15.70748334978,2.599746,22,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
8.39539,22.73034666968,2.801032,23,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
8.49578,17.05277010131,2.855057,24,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
8.38396,22.4295750885,2.93745,25,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
8.66122,24.14849448798,3.005271,26,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
8.24283,18.96786842472,3.095496,27,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
8.39552,19.6373414173,3.222353,28,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
8.28112,26.45919830463,3.288773,29,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
8.7093,27.02636867131,3.356033,30,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
8.85217,27.88995854322,3.444489,31,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
9.13776,28.47791288419,3.527843,32,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
9.17679,21.8710446528,3.59688,33,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
8.8647,30.1875022272,3.736965,34,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
8.95432,31.65223404,3.799788,35,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
8.64958,32.47480616223,4.016927,36,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
9.24532,32.3052499136,4.05904,37,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
9.19533,32.558607972169995,4.017979,38,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
8.84755,26.94208381964,4.394324,39,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
8.71061,36.01218351615999,4.457792,40,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
8.62062,37.64872975575,4.620695,41,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
9.13832,37.42538362704,4.599311999999999,42,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
9.09939,38.14487912898,4.709976999999999,43,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
8.9185,39.37664757449,4.833679,44,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
9.16158,29.96049262988,4.839722,45,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
9.19572,40.24962667047,4.944787,46,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
9.51503,41.56429949305,5.019655,47,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
9.22591,31.238699132160004,5.075304,48,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
9.41844,43.67298356499999,5.16785,49,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
8.78834,31.77688691944001,5.123222,50,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
8.82198,32.485855728480004,5.296368,51,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
9.01236,33.34783617075,5.420165,52,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
8.73119,49.61192688536,5.733448,53,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
9.05046,45.43234154913999,5.504902,54,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
9.27108,50.26989932019,5.903847,55,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
9.43814,51.24100148693,5.984706999999999,56,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
9.20208,50.72009615238,5.979718999999999,57,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
9.66013,50.3912581952,6.04448,58,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
9.16075,37.93651907688,6.124067999999999,59,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
9.57247,54.73316821752,6.360003,60,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
9.62545,53.368751484540006,6.341442,61,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
9.39399,40.42110675655,6.525185,62,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
9.29698,40.13707092856,6.428648,63,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
9.59406,57.47269173099999,6.65509,64,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
9.51795,55.55059610471999,6.620212,65,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
9.4786,40.93153129907999,6.593585999999999,66,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
9.47225,41.4510679044,6.625916,67,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
9.50614,41.508077743410006,6.654719,68,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
9.61117,41.97807211719999,6.732218,69,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
9.75529,43.69318939272,7.030212,70,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
9.85089,44.04181641904,7.106132,71,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
9.85076,45.08168162998,7.235923,72,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
9.9458,45.91859001138,7.331501999999999,73,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
9.99366,46.21188909256,7.419032,74,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
9.76691,46.45982943525,7.549325,75,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
9.81212,47.22014423252,7.641813999999999,76,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
9.44877,47.784035081160006,7.769686,77,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
9.99388,48.91042604799,7.884747,78,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
9.54029,48.93365498372,7.943181999999999,79,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
9.63042,49.60645844576,8.048528,80,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
9.64723,50.17429863265,8.158595,81,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
9.9503,50.6321417018,8.218703,82,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
9.95061,51.40627599872,8.318382999999999,83,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
9.72152,51.82260486224,8.418856,84,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
9.43006,52.52438364029999,8.539245,85,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
9.87023,53.4848507235,8.71181,86,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
9.86934,53.96805681375,8.762115,87,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
9.59527,54.80395839552,8.889704,88,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
9.60421,55.28660443391001,8.972287,89,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
10.079,55.91309886576,9.065808,90,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
10.2115,56.320129544,9.125102,91,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
9.95425,56.94089297585,9.185215,92,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
9.91415,57.71834256914,9.277582,93,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
9.9947,58.14898076,9.384544,94,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
10.0746,58.514648434600005,9.47006,95,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
10.222,58.8410591104,9.57712,96,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
9.95646,59.61166530055,9.600245,97,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
10.1145,60.6045503448,9.841916,98,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
9.57867,60.82561566432001,9.891116,99,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
9.80918,61.8793368741,10.09143,100,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
9.80167,62.60033549964999,10.176517,101,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
9.84117,63.28490336298,10.231286,102,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
9.91712,63.05060594028,10.206294,103,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
9.99401,63.28717242108,10.321242,104,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
9.88798,64.91047123704,10.519756,105,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
9.83433,64.40638802906,10.436573,106,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
9.74551,65.8745404596,10.729102,107,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
9.99501,66.38299387901999,10.829871,108,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
9.59472,67.29199834308,10.908902,109,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
9.63492,67.5646635447,11.01681,110,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
10.1374,68.3999445603,11.113449,111,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
9.6867,68.59884057584,11.118559,112,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
10.036,69.47502888659999,11.29938,113,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
9.9204,69.08833817184,11.194994,114,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
9.99462,70.27877867178,11.364082,115,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
10.0669,70.7995567645,11.49685,116,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
9.99452,70.69929566184,11.477736,117,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
9.78759,71.75655167887,11.666461,118,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
10.0298,73.54761211888001,11.920892,119,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
9.78074,73.46466864197,11.961949,120,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
9.67364,74.15043627568001,11.929328,121,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
9.88349,73.46359271548,11.934956,122,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
10.3814,75.77127241098,12.345303,123,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
9.82806,74.9472525312,12.192096,124,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
9.86133,75.59085615240001,12.273315,125,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
9.79487,78.1004752382,12.69881,126,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
9.64417,77.68566774567999,12.595892,127,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
10.0662,76.59956579440001,12.477938,128,114750000,AGX,1370,76.8,Volta,512,137.0,Yes,Yes,32,64.0
21.3092,0.4458763608,0.03777,1,1109250000,NX,1100,76.8,Volta,384,51.2,Yes,Yes,8,48.0
26.6284,0.8906059441999999,0.06559,2,1109250000,NX,1100,76.8,Volta,384,51.2,Yes,Yes,8,48.0
30.9544,1.12741181615,0.0820149999999999,3,1109250000,NX,1100,76.8,Volta,384,51.2,Yes,Yes,8,48.0
34.4573,1.43739572346,0.1035219999999999,4,1109250000,NX,1100,76.8,Volta,384,51.2,Yes,Yes,8,48.0
35.9399,1.73854924628,0.1235079999999999,5,1109250000,NX,1100,76.8,Volta,384,51.2,Yes,Yes,8,48.0
37.774,2.0709952134300003,0.144573,6,1109250000,NX,1100,76.8,Volta,384,51.2,Yes,Yes,8,48.0
39.0955,2.314414248,0.161376,7,1109250000,NX,1100,76.8,Volta,384,51.2,Yes,Yes,8,48.0
41.1012,2.4662998516,0.17818,8,1109250000,NX,1100,76.8,Volta,384,51.2,Yes,Yes,8,48.0
40.1067,2.9695937904,0.1994399999999999,9,1109250000,NX,1100,76.8,Volta,384,51.2,Yes,Yes,8,48.0
41.5984,3.0296517998400003,0.212144,10,1109250000,NX,1100,76.8,Volta,384,51.2,Yes,Yes,8,48.0
44.6499,3.14516186847,0.215217,11,1109250000,NX,1100,76.8,Volta,384,51.2,Yes,Yes,8,48.0
45.771,3.57317952608,0.242668,12,1109250000,NX,1100,76.8,Volta,384,51.2,Yes,Yes,8,48.0
44.0382,3.8961153,0.26631,13,1109250000,NX,1100,76.8,Volta,384,51.2,Yes,Yes,8,48.0
46.0894,4.28962101753,0.2891189999999999,14,1109250000,NX,1100,76.8,Volta,384,51.2,Yes,Yes,8,48.0
44.7548,4.332908455919999,0.2989259999999999,15,1109250000,NX,1100,76.8,Volta,384,51.2,Yes,Yes,8,48.0
46.6052,4.826924088120001,0.328326,16,1109250000,NX,1100,76.8,Volta,384,51.2,Yes,Yes,8,48.0
47.0885,4.83296592072,0.336686,17,1109250000,NX,1100,76.8,Volta,384,51.2,Yes,Yes,8,48.0
45.1762,5.057352113039999,0.350124,18,1109250000,NX,1100,76.8,Volta,384,51.2,Yes,Yes,8,48.0
20.8644,0.4285670155,0.0388699999999999,1,1058250000,NX,1100,76.8,Volta,384,51.2,Yes,Yes,8,48.0
25.7923,0.8585534409,0.067713,2,1058250000,NX,1100,76.8,Volta,384,51.2,Yes,Yes,8,48.0
30.2826,1.159565297,0.089825,3,1058250000,NX,1100,76.8,Volta,384,51.2,Yes,Yes,8,48.0
32.7867,1.4417005191,0.1097699999999999,4,1058250000,NX,1100,76.8,Volta,384,51.2,Yes,Yes,8,48.0
34.5865,1.7364031475,0.13075,5,1058250000,NX,1100,76.8,Volta,384,51.2,Yes,Yes,8,48.0
35.7793,2.071010501,0.149219,6,1058250000,NX,1100,76.8,Volta,384,51.2,Yes,Yes,8,48.0
38.2679,2.20996753638,0.1635609999999999,7,1058250000,NX,1100,76.8,Volta,384,51.2,Yes,Yes,8,48.0
38.2773,2.55857571603,0.1849829999999999,8,1058250000,NX,1100,76.8,Volta,384,51.2,Yes,Yes,8,48.0
40.2435,2.733822524,0.1977519999999999,9,1058250000,NX,1100,76.8,Volta,384,51.2,Yes,Yes,8,48.0
41.4436,2.9293759249299995,0.2174509999999999,10,1058250000,NX,1100,76.8,Volta,384,51.2,Yes,Yes,8,48.0
42.3984,3.2252377089999995,0.2347419999999999,11,1058250000,NX,1100,76.8,Volta,384,51.2,Yes,Yes,8,48.0
42.7562,3.4658050942500003,0.249225,12,1058250000,NX,1100,76.8,Volta,384,51.2,Yes,Yes,8,48.0
42.6794,3.6494498474399992,0.2711639999999999,13,1058250000,NX,1100,76.8,Volta,384,51.2,Yes,Yes,8,48.0
42.8443,4.034469962149999,0.288355,14,1058250000,NX,1100,76.8,Volta,384,51.2,Yes,Yes,8,48.0
44.0969,4.4617857075,0.3157109999999999,15,1058250000,NX,1100,76.8,Volta,384,51.2,Yes,Yes,8,48.0
43.925,4.50117899868,0.338037,16,1058250000,NX,1100,76.8,Volta,384,51.2,Yes,Yes,8,48.0
43.585,4.79307038301,0.343161,17,1058250000,NX,1100,76.8,Volta,384,51.2,Yes,Yes,8,48.0
45.0926,5.29779929016,0.377052,18,1058250000,NX,1100,76.8,Volta,384,51.2,Yes,Yes,8,48.0
20.1983,0.4328543606399999,0.0403769999999999,1,1007250000,NX,1100,76.8,Volta,384,51.2,Yes,Yes,8,48.0
24.9754,0.8728676959999999,0.070438,2,1007250000,NX,1100,76.8,Volta,384,51.2,Yes,Yes,8,48.0
29.1246,1.0800339612399998,0.0912139999999999,3,1007250000,NX,1100,76.8,Volta,384,51.2,Yes,Yes,8,48.0
31.2967,1.41468814175,0.114413,4,1007250000,NX,1100,76.8,Volta,384,51.2,Yes,Yes,8,48.0
33.2874,1.70554282575,0.135843,5,1007250000,NX,1100,76.8,Volta,384,51.2,Yes,Yes,8,48.0
34.7697,2.02135643178,0.156666,6,1007250000,NX,1100,76.8,Volta,384,51.2,Yes,Yes,8,48.0
36.0178,2.1812229097,0.17159,7,1007250000,NX,1100,76.8,Volta,384,51.2,Yes,Yes,8,48.0
37.6076,1.99595447552,0.1882879999999999,8,1007250000,NX,1100,76.8,Volta,384,51.2,Yes,Yes,8,48.0
38.7809,2.6460338355,0.212025,9,1007250000,NX,1100,76.8,Volta,384,51.2,Yes,Yes,8,48.0
40.106,3.02241362742,0.231957,10,1007250000,NX,1100,76.8,Volta,384,51.2,Yes,Yes,8,48.0
40.0576,3.0147678427599995,0.2327509999999999,11,1007250000,NX,1100,76.8,Volta,384,51.2,Yes,Yes,8,48.0
41.7298,3.3378715372099994,0.2584309999999999,12,1007250000,NX,1100,76.8,Volta,384,51.2,Yes,Yes,8,48.0
42.7729,3.71775167463,0.279091,13,1007250000,NX,1100,76.8,Volta,384,51.2,Yes,Yes,8,48.0
42.1062,4.20155928,0.3122999999999999,14,1007250000,NX,1100,76.8,Volta,384,51.2,Yes,Yes,8,48.0
40.7242,4.27735826518,0.328874,15,1007250000,NX,1100,76.8,Volta,384,51.2,Yes,Yes,8,48.0
43.6104,4.5734077256,0.3443799999999999,16,1007250000,NX,1100,76.8,Volta,384,51.2,Yes,Yes,8,48.0
43.4142,4.578056268239999,0.3629989999999999,17,1007250000,NX,1100,76.8,Volta,384,51.2,Yes,Yes,8,48.0
44.6079,4.956564833659999,0.3828769999999999,18,1007250000,NX,1100,76.8,Volta,384,51.2,Yes,Yes,8,48.0
19.7586,0.4186382261999999,0.041628,1,956250000,NX,1100,76.8,Volta,384,51.2,Yes,Yes,8,48.0
24.3105,0.86118247332,0.073026,2,956250000,NX,1100,76.8,Volta,384,51.2,Yes,Yes,8,48.0
27.9654,1.1337753056,0.094624,3,956250000,NX,1100,76.8,Volta,384,51.2,Yes,Yes,8,48.0
30.9645,1.39245456183,0.117463,4,956250000,NX,1100,76.8,Volta,384,51.2,Yes,Yes,8,48.0
33.2768,1.72471890182,0.138707,5,956250000,NX,1100,76.8,Volta,384,51.2,Yes,Yes,8,48.0
33.7154,1.99544129104,0.1613379999999999,6,956250000,NX,1100,76.8,Volta,384,51.2,Yes,Yes,8,48.0
35.6066,2.10371458,0.1759399999999999,7,956250000,NX,1100,76.8,Volta,384,51.2,Yes,Yes,8,48.0
35.7771,2.296108442,0.2079619999999999,8,956250000,NX,1100,76.8,Volta,384,51.2,Yes,Yes,8,48.0
37.6172,2.6329760325,0.217305,9,956250000,NX,1100,76.8,Volta,384,51.2,Yes,Yes,8,48.0
37.2743,2.83242397664,0.230408,10,956250000,NX,1100,76.8,Volta,384,51.2,Yes,Yes,8,48.0
39.3988,3.08647942848,0.248472,11,956250000,NX,1100,76.8,Volta,384,51.2,Yes,Yes,8,48.0
40.116,3.28720091964,0.2619579999999999,12,956250000,NX,1100,76.8,Volta,384,51.2,Yes,Yes,8,48.0
41.7672,3.751521367500001,0.295775,13,956250000,NX,1100,76.8,Volta,384,51.2,Yes,Yes,8,48.0
40.7825,3.964424035,0.3157959999999999,14,956250000,NX,1100,76.8,Volta,384,51.2,Yes,Yes,8,48.0
40.4314,4.376044825919999,0.3526559999999999,15,956250000,NX,1100,76.8,Volta,384,51.2,Yes,Yes,8,48.0
41.7474,4.53823351216,0.366334,16,956250000,NX,1100,76.8,Volta,384,51.2,Yes,Yes,8,48.0
43.0896,4.662159424,0.37921,17,956250000,NX,1100,76.8,Volta,384,51.2,Yes,Yes,8,48.0
41.2574,4.7699388372,0.38683,18,956250000,NX,1100,76.8,Volta,384,51.2,Yes,Yes,8,48.0
18.8648,0.40352958446,0.043607,1,905250000,NX,1100,76.8,Volta,384,51.2,Yes,Yes,8,48.0
23.0912,0.86625349866,0.076527,2,905250000,NX,1100,76.8,Volta,384,51.2,Yes,Yes,8,48.0
27.2929,1.09144002645,0.098759,3,905250000,NX,1100,76.8,Volta,384,51.2,Yes,Yes,8,48.0
