Concurrency,Inferences/Second,Client Send,Network+Server Send/Recv,Server Queue,Server Compute Input,Server Compute Infer,Server Compute Output,Client Recv,p50 latency,p90 latency,p95 latency,p99 latency
32,33.9513,484,35510,354686,3637,660281,255,1,1099867,1250391,1255534,1260393
33,35.122,537,40948,192696,4891,789104,303,1,1084111,1110408,1111679,1112994
34,28.1512,5690,37647,403894,3444,629431,230,1,1172967,1219808,1226696,1240760
35,35.7891,507,54514,230480,5059,805488,313,1,1150731,1173716,1177956,1179424
36,28.9651,528,41034,582145,3265,535980,190,1,1227023,1287217,1339428,1341318
37,29.4618,520,40387,561428,3603,577206,230,1,1244140,1317661,1319549,1321649
38,28.4624,414,31926,576687,2961,603285,202,0,1215324,1218313,1219382,1220002
39,31.4664,437,60077,409180,4286,741987,239,1,1284244,1588546,1630141,1632004
40,28.2689,7081,38804,228451,5450,985555,305,1,1346047,1362476,1363034,1367353
41,30.4591,558,37436,611800,5314,637908,250,1,1291224,1301415,1304726,1306250
42,30.9551,508,30179,618856,4280,646405,248,1,1300561,1305306,1306465,1308200
43,30.0775,8248,40075,153588,5413,1092824,352,1,1366958,1381361,1385863,1399635
44,32.4543,454,35855,643441,3962,675022,214,1,1359416,1363827,1366083,1368887
45,31.6383,456,49774,406569,5089,965777,342,1,1479681,1627542,1634696,1639646
46,31.9679,478,51386,632683,3890,717857,246,1,1462896,1544861,1568096,1599962
47,32.0922,423,55566,630146,4239,809316,269,1,1549994,1571898,1573656,1575222
48,32.3439,499,50272,663165,4669,733029,276,1,1451273,1460287,1461820,1464615
49,32.6393,542,38970,700816,5853,741645,277,1,1488470,1495682,1498312,1501898
51,29.0125,14808,33805,557141,4994,875243,266,1,1645687,1695631,1699905,1794395
52,28.4045,16242,36721,435328,5189,991652,296,1,1614689,1704195,1741976,1751817
53,27.1255,585,31740,761906,4907,870824,275,2,1697582,1777331,1828140,1832054
54,28.128,480,44873,720136,4141,893682,309,1,1725693,1755630,1758944,1762150
55,29.13,423,57082,180814,7684,1409737,396,1,1730808,1743966,1745265,1746092
56,27.9615,415,44292,688447,6386,958206,280,1,1698555,1704283,1705391,1706692
57,28.4654,455,42878,698718,5213,972410,319,1,1719759,1728341,1729764,1731345
58,28.965,444,47812,696544,5092,989988,319,0,1737258,1755215,1756480,1757714
59,29.4594,468,39754,796155,7470,953778,326,1,1798021,1805867,1806414,1810201
60,29.9626,7777,38377,851718,8080,909896,314,1,1818110,1824761,1826717,1831116
61,30.4606,393,43174,846443,5128,948663,310,1,1849333,1907829,1911958,1913799
62,30.9619,481,38192,840602,6120,977511,334,1,1863833,1870199,1872636,1875253
63,31.4591,7415,40942,895286,6073,958896,273,1,1874917,1889580,2430381,2476402
64,31.9562,4185,45057,835367,5725,1004554,316,1,1894857,1904852,1906422,1908684
65,32.4569,1805,33534,889161,6351,988876,282,1,1920753,1928753,1931941,1935900
66,32.9528,8560,32827,962645,5879,972263,282,1,1937979,1959823,2474779,2479286
67,33.2918,515,59939,324327,16200,1609175,483,1,2049900,2133503,2137660,2184658
68,33.9568,2073,56516,785598,8014,1192438,449,1,2047514,2055172,2057718,2059893
69,33.036,15561,51587,177082,14125,1658742,518,1,1883974,1978480,1999710,3628966
70,34.9536,1298,46796,960549,6410,1025649,326,1,2041384,2048823,2050270,2054533
71,33.8734,19172,40845,256017,13790,1632220,427,1,1922709,1996907,2083561,3689242
72,35.9517,401,59419,891274,5966,1113878,352,1,2072077,2077059,2077324,2078780
73,36.4418,439,52598,1029922,7693,1084356,325,1,2175039,2181016,2182425,2183846
74,34.7893,478,64899,413083,16685,1617177,480,1,1926130,2161018,3672688,3780452
75,37.4464,3908,50997,970430,7510,1096859,300,0,2129703,2137103,2138731,2144887
76,37.9516,511,72627,1052820,5814,1115584,332,1,2248154,2258661,2259999,2260332
77,37.1008,445,58988,1013971,6392,1126583,352,1,2193174,2290519,2295889,2298430
78,35.2777,471,58022,565948,17547,1596956,517,1,2058754,2461277,3750170,3818997
79,39.4487,437,58863,1087484,5734,1157010,300,0,2310239,2318076,2319297,2319692
80,36.6156,1124,66794,636294,14226,1561430,418,1,2168144,3693281,3696964,3925797
81,35.7865,7404,61498,631413,15703,1584284,465,1,2132978,3746739,3880361,3894953
82,36.6161,3054,96419,664615,15482,1556202,531,1,2108641,3808671,3814542,3868183
83,33.4631,647,60159,895488,20824,1414627,485,1,2391022,2402650,2410918,2414717
84,33.966,516,64307,914107,16929,1410845,409,1,2406950,2419189,2422283,2427632
85,37.6162,633,58255,817806,16501,1531838,446,1,2180949,3808357,3824303,3953991
86,37.2833,2678,47662,844721,15494,1540945,448,1,2160637,3884372,3913798,3937288
87,37.9471,17445,48498,852462,13930,1523772,453,1,2186814,3873385,3943254,3986348
88,38.1152,609,62869,915711,16172,1520944,477,1,2195005,3921593,3945145,3980589
89,37.6218,495,63402,910447,16743,1537574,523,0,2270270,3861363,4019488,4030003
90,36.2531,3306,62785,901897,21882,1587916,490,1,2324636,3872623,3875068,4093882
91,31.8252,461,61665,905023,14088,1580955,400,2,2507161,3624869,3641847,4260155
92,31.8152,459,71891,930986,14035,1580211,432,0,2506856,3654333,3661262,4269865
93,35.668,524,76822,1099296,16073,1466484,481,1,2464395,3782547,4209742,4226620
94,32.2467,499,85101,982555,15748,1568945,382,0,2539854,3690854,3694895,4283756
95,31.6361,7010,68892,1215946,8561,1432123,375,0,2734412,2745735,2748277,2750523
96,32.8208,514,82740,1073701,16782,1547028,413,1,2542928,3776349,4283130,4298452
97,32.5219,7007,78857,1229696,12914,1432715,379,1,2773820,2964269,2967821,2976782
98,32.2475,10776,73765,1079204,18800,1583897,380,5,2597314,3761700,3766870,4347420
99,32.3881,7498,65531,1127051,17352,1575723,409,1,2602059,3783127,3795284,4357036
100,33.3917,18797,68754,1165727,17106,1548493,424,1,2627103,3901811,3928573,4387437
101,33.2059,1330,77839,1360021,18171,1432476,471,1,2548491,3971181,4309729,4314713
102,33.3813,21356,39773,1220442,17793,1598996,442,1,2797976,3831148,3852472,4543150
103,33.7125,544,69842,1431441,17003,1413122,374,1,2541617,4264740,4276001,4288491
104,33.9624,1754,55304,1454431,15426,1425081,445,1,2601610,3969978,4328571,4338559
105,33.2451,5051,68932,1274159,16212,1619166,486,1,3035547,3690430,3696909,4657533
106,34.8389,22341,63514,1394647,14313,1524211,484,2,3039717,3680529,3689932,4666170
107,34.6739,10801,60839,1403449,19431,1543857,464,1,2851957,3917941,3939246,4592459
108,34.2052,15139,108044,1431121,15980,1536193,536,1,2926574,3779435,3782966,4677033
109,35.2143,13943,53832,1463274,20056,1527221,434,1,2966552,3706344,3711449,4712513
110,35.0934,519,88434,1465768,16051,1547893,475,1,3169629,3823321,3824844,4648977
111,35.3846,688,71600,1530839,16573,1539700,457,1,3219878,3848183,3854888,4672266
112,35.9321,10923,85999,1670213,16544,1434622,472,1,3239890,4543987,4550204,4567577
113,36.2097,14154,39855,1745725,13625,1396540,346,0,3249798,4294593,4306407,4320259
114,35.8098,30145,64833,1542598,18156,1543452,471,1,3223325,4010167,4032854,4711581
115,36.7062,16453,52841,1774719,15668,1397656,433,1,3281861,4251606,4335420,4340696
116,35.9576,22863,55845,1593844,15287,1557941,426,6,3289387,3911361,3957269,4782116
117,35.9541,18795,48132,1616516,16542,1556625,414,1,3315339,3880166,3889315,4807772
118,36.0864,664,76516,1716413,18367,1533957,487,1,3385172,3918377,4775974,4784245
119,36.3384,585,54156,1756708,13506,1535449,416,1,3393510,3912656,4784988,4789378
120,36.5865,635,64461,1760293,17224,1539423,441,0,3422320,3927767,4795601,4801773
121,36.584,632,86578,1773993,16513,1528088,426,0,3435384,3977581,4774073,4777320
122,36.9617,500,54981,1817057,14883,1545419,454,1,3462391,3939166,4827082,4837526
123,32.7896,462,88242,1715474,12755,1647029,478,0,3484388,3703471,3710930,5071697
124,37.5849,501,64818,1860461,13646,1583430,429,0,3569325,3908544,4949146,4958572
125,31.7156,529,72917,1912278,13870,1539897,416,0,3610771,4586960,4591217,4607480
126,37.0829,598,77032,1965835,14901,1515327,437,1,3625774,4770110,4778350,4782244
127,31.8424,581,82221,1976867,20171,1543155,512,1,3665400,4616295,4623709,4639580
128,31.9547,22981,64056,1753555,15144,1711598,481,1,3590454,3650552,3658040,3668550
